Record,Section,Field,Value
17,Source,Authors 7,Emad A. Albadawi
17,Source,Authors 8,Marwa Ali Abd Elkhalek
17,Source,Scope 1,biochemical changes
17,Source,Scope 2,physiological alterations
17,Source,Scope 3,diagnostic advancements
17,Source,Scope 4,therapeutic innovations
17,Global Context,Who Estimated Cases 2023,249 million
17,Global Context,Main Risk Groups 1,children under 5 years (≈61% of deaths)
17,Global Context,Main Risk Groups 2,pregnant women (≈125 million at risk)
17,Global Context,Drivers Of Resurgence 1,climate change
17,Global Context,Drivers Of Resurgence 2,drug resistance
17,Global Context,Drivers Of Resurgence 3,diagnostic limitations
17,Parasite Life Cycle Notes,Liver Stage,asymptomatic replication
17,Parasite Life Cycle Notes,Blood Stage,clinical disease
17,Parasite Life Cycle Notes,Hypnozoites 1,Plasmodium vivax
17,Parasite Life Cycle Notes,Hypnozoites 2,Plasmodium ovale
17,Parasite Life Cycle Notes,Relapse Mechanism,reactivation of dormant hypnozoites
17,Parasite Life Cycle Notes,Recrudescence 1,Plasmodium falciparum
17,Parasite Life Cycle Notes,Recrudescence 2,Plasmodium malariae
17,Biochemical Changes > Hypoglycemia,Mechanisms 1,parasite glucose consumption
17,Biochemical Changes > Hypoglycemia,Mechanisms 2,"inhibition of gluconeogenesis via TNF, IL-1, IL-6"
17,Biochemical Changes > Hypoglycemia,Mechanisms 3,ATP-sensitive K+ channel inhibition → hyperinsulinemia
17,Biochemical Changes > Hypoglycemia,Mechanisms 4,enhanced glucose uptake via GLUT1 in infected erythrocytes
17,Biochemical Changes > Hypoglycemia,Mechanisms 5,loss of appetite and reduced AMPK activity
17,Biochemical Changes > Hypoglycemia,Clinical Significance,marker of severe malaria
17,Biochemical Changes > Dyslipidemia,General Pattern 1,↓ total cholesterol
17,Biochemical Changes > Dyslipidemia,General Pattern 2,↓ HDL
17,Biochemical Changes > Dyslipidemia,General Pattern 3,↓ LDL
17,Biochemical Changes > Dyslipidemia,General Pattern 4,↑ triglycerides
17,Biochemical Changes > Dyslipidemia > Species Variation > P,Vivax,"lower TC, LDL, HDL; higher TAG"
17,Biochemical Changes > Dyslipidemia > Species Variation > P,Falciparum,marked HDL reduction
17,Biochemical Changes > Dyslipidemia,Reversibility,normalizes after antimalarial therapy
17,Biochemical Changes > Renal Dysfunction,Common In 1,P. falciparum
17,Biochemical Changes > Renal Dysfunction,Common In 2,P. malariae
17,Biochemical Changes > Renal Dysfunction,Features 1,↑ urea
17,Biochemical Changes > Renal Dysfunction,Features 2,↑ creatinine
17,Biochemical Changes > Renal Dysfunction,Features 3,oliguria
17,Biochemical Changes > Renal Dysfunction,Features 4,metabolic acidosis
17,Biochemical Changes > Renal Dysfunction,Features 5,hyperkalemia
17,Biochemical Changes > Renal Dysfunction,Features 6,hyponatremia
17,Biochemical Changes > Renal Dysfunction,Pathogenesis 1,microvascular sequestration
17,Biochemical Changes > Renal Dysfunction,Pathogenesis 2,immune-complex glomerulopathy
17,Biochemical Changes > Hepatic Dysfunction,Markers 1,↑ AST
17,Biochemical Changes > Hepatic Dysfunction,Markers 2,↑ ALT
17,Biochemical Changes > Hepatic Dysfunction,Markers 3,↑ bilirubin (conjugated and unconjugated)
17,Biochemical Changes > Hepatic Dysfunction,Jaundice Incidence,5.3–45% in severe P. falciparum
17,Biochemical Changes > Hepatic Dysfunction,Mechanisms 1,hepatocyte invasion
17,Biochemical Changes > Hepatic Dysfunction,Mechanisms 2,hemolysis
17,Biochemical Changes > Hepatic Dysfunction,Mechanisms 3,sinusoidal obstruction
17,Biochemical Changes > Hepatic Dysfunction,Mechanisms 4,oxidative injury
17,Biochemical Changes > Oxidative Stress,Sources 1,host immune ROS/RNS
17,Biochemical Changes > Oxidative Stress,Sources 2,free heme from hemoglobin digestion
17,Biochemical Changes > Oxidative Stress,Antioxidant Depletion 1,↓ SOD
17,Biochemical Changes > Oxidative Stress,Antioxidant Depletion 2,↓ catalase
17,Biochemical Changes > Oxidative Stress,Antioxidant Depletion 3,↓ GPx
17,Biochemical Changes > Oxidative Stress,Antioxidant Depletion 4,↓ GST
17,Biochemical Changes > Oxidative Stress,Antioxidant Depletion 5,"↓ vitamins A, C, E"
17,Biochemical Changes > Oxidative Stress,Dual Role 1,parasite killing
17,Biochemical Changes > Oxidative Stress,Dual Role 2,host endothelial injury
17,Limitations Of Biochemical Markers,Issues 1,low specificity
17,Limitations Of Biochemical Markers,Issues 2,overlap with metabolic diseases
17,Limitations Of Biochemical Markers,Issues 3,requires correlation with exposure history
17,Limitations Of Biochemical Markers,Recommendation,"use as adjuncts, not standalone diagnostics"
17,Diagnostic Updates > Conventional > Microscopy,Status,gold standard
17,Diagnostic Updates > Conventional > Microscopy,Limitations 1,time-consuming
17,Diagnostic Updates > Conventional > Microscopy,Limitations 2,requires expertise
17,Diagnostic Updates > Rapid Diagnostic Tests,Targets 1,Pf-HRP-II
17,Diagnostic Updates > Rapid Diagnostic Tests,Targets 2,pLDH
17,Diagnostic Updates > Rapid Diagnostic Tests,Targets 3,pALD
17,Diagnostic Updates > Rapid Diagnostic Tests,Limitations 1,HRP-II gene deletions
17,Diagnostic Updates > Rapid Diagnostic Tests,Limitations 2,false positives post-treatment
17,Diagnostic Updates > Rapid Diagnostic Tests,Limitations 3,limited species differentiation
17,Diagnostic Updates > Biosensors,General Structure 1,bioreceptor
17,Diagnostic Updates > Biosensors,General Structure 2,transducer
17,Diagnostic Updates > Biosensors,General Structure 3,signal processor
17,Diagnostic Updates > Biosensors,Targets 1,hemozoin
17,Diagnostic Updates > Biosensors,Targets 2,LDH
17,Diagnostic Updates > Biosensors,Targets 3,MSP-3
17,Diagnostic Updates > Biosensors,Targets 4,GDH
17,Diagnostic Updates > Biosensors > Types,Magneto Optical,detects paramagnetic hemozoin
17,Diagnostic Updates > Biosensors > Types > Electrochemical,Advantages 1,high sensitivity
17,Diagnostic Updates > Biosensors > Types > Electrochemical,Advantages 2,low sample volume
17,Diagnostic Updates > Biosensors > Types > Electrochemical,Limitations 1,temperature sensitivity
17,Diagnostic Updates > Biosensors > Types > Electrochemical,Limitations 2,short shelf life
17,Diagnostic Updates > Biosensors > Types > Optical > Spr,Advantages 1,label-free
17,Diagnostic Updates > Biosensors > Types > Optical > Spr,Advantages 2,real-time
17,Diagnostic Updates > Biosensors > Types > Optical > Spr,Limitations 1,motion sensitive
17,Diagnostic Updates > Biosensors > Types > Optical > Spr,Limitations 2,needs automation
17,Diagnostic Updates > Biosensors > Types > Optical,Sers,highly specific for hemozoin
17,Diagnostic Updates > Biosensors > Types > Fluorescence,Detection Limit,as low as 0.3 ng/mL Pf-LDH
17,Diagnostic Updates > Lab On Chip,Principle,margination of infected RBCs
17,Diagnostic Updates > Lab On Chip,Enhancement,magnetic hemozoin separation
17,Diagnostic Updates > Molecular Diagnostics > Multiplex Pcr,Sensitivity,≈5 parasites/µL
17,Diagnostic Updates > Molecular Diagnostics > Multiplex Pcr,Use,detect asymptomatic reservoirs
17,Diagnostic Updates > Molecular Diagnostics > Lamp,Advantages 1,isothermal
17,Diagnostic Updates > Molecular Diagnostics > Lamp,Advantages 2,≈99% sensitivity
17,Diagnostic Updates > Molecular Diagnostics > Lamp,Advantages 3,field-deployable
17,Therapeutic Updates > Conventional Drugs,Classes 1,quinolines
17,Therapeutic Updates > Conventional Drugs,Classes 2,antifolates
17,Therapeutic Updates > Conventional Drugs,Classes 3,artemisinin derivatives
17,Therapeutic Updates > Conventional Drugs,Classes 4,antibiotics
17,Therapeutic Updates > Conventional Drugs,Major Issues 1,drug resistance
17,Therapeutic Updates > Conventional Drugs,Major Issues 2,toxicity
17,Therapeutic Updates > Conventional Drugs,Major Issues 3,poor solubility
17,Therapeutic Updates > Falcipain Inhibitors,Targets 1,falcipain-2
17,Therapeutic Updates > Falcipain Inhibitors,Targets 2,falcipain-3
17,Therapeutic Updates > Falcipain Inhibitors,Examples 1,quinoline-4-carboxamides
17,Therapeutic Updates > Falcipain Inhibitors,Examples 2,E-chalcones
17,Therapeutic Updates > Falcipain Inhibitors,Examples 3,tetracycline derivatives
17,Therapeutic Updates > Phytotherapy,Examples 1,Buchholzia coriacea
17,Therapeutic Updates > Phytotherapy,Examples 2,Gymnema inodorum
17,Therapeutic Updates > Phytotherapy,Examples 3,Anogeissus leiocarpus
17,Therapeutic Updates > Phytotherapy,Examples 4,Bidens pilosa
17,Therapeutic Updates > Phytotherapy,Examples 5,Syzygium guineense
17,Therapeutic Updates > Phytotherapy,Benefits 1,antioxidant
17,Therapeutic Updates > Phytotherapy,Benefits 2,biochemical normalization
17,Therapeutic Updates > Phytotherapy,Limitation,lack of large clinical trials
17,Therapeutic Updates > Nano Medicine,Rationale,enhanced RBC and parasite targeting
17,Therapeutic Updates > Nano Medicine,Benefits 1,improved bioavailability
17,Therapeutic Updates > Nano Medicine,Benefits 2,lower dose
17,Therapeutic Updates > Nano Medicine,Benefits 3,longer half-life
17,Therapeutic Updates > Nano Medicine,Types 1,liposomes
17,Therapeutic Updates > Nano Medicine,Types 2,polymeric nanoparticles
17,Therapeutic Updates > Nano Medicine,Types 3,solid lipid nanoparticles
17,Therapeutic Updates > Nano Medicine,Types 4,green silver nanoparticles
17,Therapeutic Updates > Nano Medicine > Delivery Modes,Passive,via tubovesicular membrane
17,Therapeutic Updates > Nano Medicine > Delivery Modes,Active,ligand-receptor targeting
17,Therapeutic Updates > Combination Therapy,Standard Acts 1,artemether-lumefantrine
17,Therapeutic Updates > Combination Therapy,Standard Acts 2,artesunate-amodiaquine
17,Therapeutic Updates > Combination Therapy,Triple Combinations 1,amodiaquine + artemether + lumefantrine
17,Therapeutic Updates > Combination Therapy,Triple Combinations 2,mefloquine + DHA + piperaquine
17,Therapeutic Updates > Combination Therapy,Purpose,counter emerging resistance
17,Therapeutic Updates > Anti Relapse,Drug,tafenoquine
17,Therapeutic Updates > Anti Relapse,Class,8-aminoquinoline
17,Therapeutic Updates > Anti Relapse,Indication,P. vivax and P. ovale relapse prevention
17,General,Chatbot Supported Intents 1,What biochemical changes occur in malaria?
17,General,Chatbot Supported Intents 2,Why does malaria cause hypoglycemia?
17,General,Chatbot Supported Intents 3,How does malaria affect liver and kidney function?
17,General,Chatbot Supported Intents 4,What are modern diagnostic methods for malaria?
17,General,Chatbot Supported Intents 5,What are biosensors in malaria diagnosis?
17,General,Chatbot Supported Intents 6,What is lab-on-a-chip malaria testing?
17,General,Chatbot Supported Intents 7,What new treatments are being researched for malaria?
17,General,Chatbot Supported Intents 8,What is nanomedicine in malaria treatment?
17,General,Chatbot Supported Intents 9,Why is combination therapy used in malaria?
17,General,Chatbot Supported Intents 10,What is tafenoquine used for?
18,Source,Title,Malaria
18,Source,Author,Dr. Piyush Tailor
18,Source,Designation,Associate Professor
18,Source,Institution,"Government Medical College, Surat"
18,Source,Document Type,medical lecture slides
18,Source,Pages,31
18,Source,Academic Level,MBBS / undergraduate medicine
18,Disease Overview,Name,Malaria
18,Disease Overview,Type,vector-borne infectious disease
18,Disease Overview,Causative Agent,protozoan parasites of genus Plasmodium
18,Disease Overview,Mode Of Transmission,bite of infective female Anopheles mosquito
18,Disease Overview,Vector Requirement,mosquito must have taken prior blood meal from infected person
18,Burden Of Disease,Global Importance,major public health burden
18,Burden Of Disease,Comparison Context,often compared with COVID-19 burden
18,Burden Of Disease,High Burden Regions 1,tropical regions
18,Burden Of Disease,High Burden Regions 2,subtropical regions
18,Causative Species > Human Plasmodium Species 1,Name,Plasmodium falciparum
18,Causative Species > Human Plasmodium Species 1,Features 1,most common
18,Causative Species > Human Plasmodium Species 1,Features 2,most deadly
18,Causative Species > Human Plasmodium Species 1,Features 3,causes cerebral malaria
18,Causative Species > Human Plasmodium Species 2,Name,Plasmodium vivax
18,Causative Species > Human Plasmodium Species 2,Features 1,common
18,Causative Species > Human Plasmodium Species 2,Features 2,causes relapse if treatment incomplete
18,Causative Species > Human Plasmodium Species 2,Features 3,forms hypnozoites
18,Causative Species > Human Plasmodium Species 3,Name,Plasmodium ovale
18,Causative Species > Human Plasmodium Species 3,Features 1,causes relapse
18,Causative Species > Human Plasmodium Species 4,Name,Plasmodium malariae
18,Causative Species > Human Plasmodium Species 4,Features 1,chronic infection
18,Life Cycle,Major Cycles 1,Asexual cycle in humans
18,Life Cycle,Major Cycles 2,Sexual cycle in Anopheles mosquito
18,Life Cycle > Asexual Cycle In Human > Liver Stage,Infective Event,mosquito injects infected saliva
18,Life Cycle > Asexual Cycle In Human > Liver Stage,Infective Form,sporozoites
18,Life Cycle > Asexual Cycle In Human > Liver Stage,Time To Liver Invasion Minutes,30–60
18,Life Cycle > Asexual Cycle In Human > Liver Stage,Hepatocyte Events 1,sporozoite → schizont
18,Life Cycle > Asexual Cycle In Human > Liver Stage,Hepatocyte Events 2,schizont → cryptozoites
18,Life Cycle > Asexual Cycle In Human > Liver Stage,Hepatocyte Events 3,rupture of hepatocyte
18,Life Cycle > Asexual Cycle In Human > Liver Stage,Replicative Process,pre-erythrocytic schizogony
18,Life Cycle > Asexual Cycle In Human > Liver Stage,Blood Release Form,metacryptozoites
18,Life Cycle > Asexual Cycle In Human > Hypnozoite Stage,Species 1,Plasmodium vivax
18,Life Cycle > Asexual Cycle In Human > Hypnozoite Stage,Species 2,Plasmodium ovale
18,Life Cycle > Asexual Cycle In Human > Hypnozoite Stage,Description,dormant liver stage
18,Life Cycle > Asexual Cycle In Human > Hypnozoite Stage,Outcome,reactivation causing relapse
18,Life Cycle > Asexual Cycle In Human > Hypnozoite Stage,Relapse Duration,up to 5 years
18,Life Cycle > Asexual Cycle In Human > Blood Stage,Entry Form,metacryptozoites
18,Life Cycle > Asexual Cycle In Human > Blood Stage,Erythrocytic Forms 1,ring form (trophozoite)
18,Life Cycle > Asexual Cycle In Human > Blood Stage,Erythrocytic Forms 2,trophozoite
18,Life Cycle > Asexual Cycle In Human > Blood Stage,Erythrocytic Forms 3,schizont
18,Life Cycle > Asexual Cycle In Human > Blood Stage,Erythrocytic Forms 4,merozoite
18,Life Cycle > Asexual Cycle In Human > Blood Stage > Hemoglobin Breakdown,By Product,hemozoin
18,Life Cycle > Asexual Cycle In Human > Blood Stage > Hemoglobin Breakdown,Appearance,golden-brown to black granules
18,Life Cycle > Asexual Cycle In Human > Blood Stage,Cycle Duration Hours,48
18,Life Cycle > Asexual Cycle In Human > Blood Stage,Sexual Forms,gametocytes formed after several cycles
18,Life Cycle > Sexual Cycle In Mosquito,Event,female Anopheles bites infected human
18,Life Cycle > Sexual Cycle In Mosquito > Mosquito Stomach,Digested Forms,all parasite stages except gametocytes
18,Life Cycle > Sexual Cycle In Mosquito > Mosquito Stomach,Surviving Form,gametocyte
18,Life Cycle > Sexual Cycle In Mosquito,Final Infective Form,sporozoites
18,Life Cycle > Cycle In Brief,Mosquito To Liver 1,sporozoites
18,Life Cycle > Cycle In Brief,Mosquito To Liver 2,schizonts
18,Life Cycle > Cycle In Brief,Mosquito To Liver 3,cryptozoites
18,Life Cycle > Cycle In Brief,Mosquito To Liver 4,metacryptozoites
18,Life Cycle > Cycle In Brief,Mosquito To Liver 5,hypnozoites
18,Life Cycle > Cycle In Brief,Liver To Rbc 1,trophozoites
18,Life Cycle > Cycle In Brief,Liver To Rbc 2,merozoites
18,Life Cycle > Cycle In Brief,Liver To Rbc 3,gametocytes
18,Life Cycle > Cycle In Brief,Human To Mosquito 1,gametocytes
18,Life Cycle > Cycle In Brief,Human To Mosquito 2,sporozoites
18,Morphology,Plasmodium Vivax 1,ring form
18,Morphology,Plasmodium Vivax 2,mature ring
18,Morphology,Plasmodium Vivax 3,trophozoite
18,Morphology,Plasmodium Vivax 4,early schizont
18,Morphology,Plasmodium Vivax 5,schizont
18,Morphology,Plasmodium Vivax 6,gametocytes
18,Morphology,Plasmodium Falciparum 1,marginal ring
18,Morphology,Plasmodium Falciparum 2,young trophozoite
18,Morphology,Plasmodium Falciparum 3,trophozoite
18,Morphology,Plasmodium Falciparum 4,schizont
18,Morphology,Plasmodium Falciparum 5,banana-shaped gametocyte
18,Morphology,Plasmodium Malariae 1,band form trophozoite
18,Morphology,Plasmodium Malariae 2,early schizont
18,Morphology,Plasmodium Malariae 3,mature schizont
18,Morphology,Plasmodium Ovale 1,oval RBCs
18,Morphology,Plasmodium Ovale 2,ring form
18,Morphology,Plasmodium Ovale 3,trophozoite
18,Morphology,Plasmodium Ovale 4,schizont
18,Clinical Features,Early Symptoms 1,flu-like symptoms
18,Clinical Features > Fever Pattern,General,high-grade fever with chills
18,Clinical Features > Fever Pattern,Stages 1,cold stage (shivering)
18,Clinical Features > Fever Pattern,Stages 2,hot stage (fever)
18,Clinical Features > Fever Pattern,Stages 3,sweating stage
18,Clinical Features > Fever Pattern,Plasmodium Vivax,classically alternate-day fever
18,Clinical Features > Fever Pattern,Plasmodium Falciparum,continuous fever
18,Clinical Features,Other Symptoms 1,headache
18,Clinical Features,Other Symptoms 2,joint pain
18,Clinical Features,Signs 1,hepatomegaly
18,Clinical Features,Signs 2,splenomegaly
18,Relapse,Species,Plasmodium vivax
18,Relapse,Cause,hypnozoites (hepatic sporozoites)
18,Relapse,Duration,relapse may occur up to 5 years
18,Relapse,Management Note,eradication (radical cure) required
18,General,Complications 1,severe anemia
18,General,Complications 2,hemolytic jaundice
18,General,Complications 3,hypoglycemia
18,General,Complications 4,blackwater fever
18,General,Complications 5,acute renal failure
18,General,Complications 6,cerebral malaria
18,General,Complications 7,pulmonary edema
18,General,Complications 8,pneumonia
18,General,Complications 9,coagulopathy
18,General,Complications 10,bleeding tendency
18,General,Complications 11,shock
18,Blackwater Fever,Cause,Plasmodium falciparum
18,Blackwater Fever,Pathogenesis 1,massive intravascular hemolysis
18,Blackwater Fever,Pathogenesis 2,severe acute hemolytic anemia
18,Blackwater Fever,Features 1,hemoglobinuria
18,Blackwater Fever,Features 2,raised bilirubin
18,Blackwater Fever,Features 3,acute tubular necrosis
18,Blackwater Fever,Features 4,acute renal failure
18,Diagnosis,Parasitological 1,peripheral blood smear
18,Diagnosis,Parasitological 2,thick smear
18,Diagnosis,Parasitological 3,thin smear
18,Diagnosis,Serology 1,IgM antibody for P. vivax
18,Diagnosis,Serology 2,IgM antibody for P. falciparum
18,Diagnosis,Molecular 1,PCR
18,Investigations For Complications,Hemolysis 1,hemoglobin
18,Investigations For Complications,Hemolysis 2,serum LDH
18,Investigations For Complications,Hemolysis 3,serum bilirubin
18,Investigations For Complications,Renal 1,serum creatinine
18,Investigations For Complications,Renal 2,serum electrolytes
18,Investigations For Complications,Hepatic 1,ALT
18,Investigations For Complications,Coagulation 1,BT
18,Investigations For Complications,Coagulation 2,CT
18,Investigations For Complications,Coagulation 3,APTT
18,Investigations For Complications,Metabolic 1,blood glucose
18,Investigations For Complications,Metabolic 2,arterial blood gas
18,Investigations For Complications,Pulmonary 1,chest X-ray
18,Treatment > Chloroquine,Mechanism 1,enters parasite food vacuole
18,Treatment > Chloroquine,Mechanism 2,raises vacuolar pH
18,Treatment > Chloroquine,Mechanism 3,binds free heme
18,Treatment > Chloroquine,Mechanism 4,prevents heme polymerization
18,Treatment > Chloroquine,Mechanism 5,toxic heme accumulation → parasite lysis
18,Treatment > Chloroquine > Traditional Regimen,Day 1,600 mg + 300 mg after 6 hours
18,Treatment > Chloroquine > Traditional Regimen,Day 2,300 mg
18,Treatment > Chloroquine > Traditional Regimen,Day 3,300 mg
18,Treatment > Drug Resistance,Noted For 1,chloroquine
18,Treatment > Drug Resistance,Noted For 2,quinine
18,Treatment > Artemisinin Therapy,Source,sweet wormwood (Artemisia annua)
18,Treatment > Artemisinin Therapy,Derivatives 1,artemether
18,Treatment > Artemisinin Therapy,Derivatives 2,arteether
18,Treatment > Artemisinin Therapy,Therapy Type,ACT (artemisinin combination therapy)
18,Treatment,Other Antimalarials 1,lumefantrine
18,Treatment,Other Antimalarials 2,mefloquine
18,Treatment,Other Antimalarials 3,sulfadoxine-pyrimethamine
18,Treatment > Plasmodium Vivax Treatment,Blood Stage 1,chloroquine
18,Treatment > Plasmodium Vivax Treatment,Blood Stage 2,ACT
18,Treatment > Plasmodium Vivax Treatment > Radical Cure,Drug,primaquine
18,Treatment > Plasmodium Vivax Treatment > Radical Cure,Dose,30 mg once daily
18,Treatment > Plasmodium Vivax Treatment > Radical Cure,Duration Days,14
18,Treatment > Severe Malaria,Preferred 1,parenteral artesunate
18,Treatment > Severe Malaria,Preferred 2,intravenous quinine
18,Treatment > Pregnancy,First Trimester,quinine + clindamycin
18,Treatment > Pregnancy,Second Third Trimester,ACT
18,General,Adjuvant Therapy 1,NSAIDs for fever
18,General,Adjuvant Therapy 2,"proton pump inhibitors (omeprazole, pantoprazole)"
18,General,Adjuvant Therapy 3,glucose supplementation to prevent hypoglycemia
18,General,Adjuvant Therapy 4,adequate fluids to prevent renal toxicity and blackwater fever
18,Prevention,Vector Control 1,mosquito nets
18,Prevention,Vector Control 2,DDT spraying
18,Prevention,Vector Control 3,repellents
18,Prevention,Environmental Control 1,water management
18,Prevention,Environmental Control 2,guppy fish
18,Prevention,Environmental Control 3,oil covering stagnant water
18,Prevention,Chemoprophylaxis,chloroquine 300 mg base once weekly
18,Exam Oriented Points,Protective Conditions 1,sickle cell disease protects against severe malaria
18,Exam Oriented Points,Special Management 1,primaquine modification required in G6PD deficiency
18,Exam Oriented Points,Discussion Topics 1,HCQ vs chloroquine mechanism
18,Exam Oriented Points,Discussion Topics 2,safety of HCQ/CHQ prophylaxis
18,Exam Oriented Points,Discussion Topics 3,role of sweet wormwood
18,General,Chatbot Supported Intents 1,What is malaria?
18,General,Chatbot Supported Intents 2,Explain the life cycle of malaria
18,General,Chatbot Supported Intents 3,Different species of Plasmodium
18,General,Chatbot Supported Intents 4,Why does malaria relapse?
18,General,Chatbot Supported Intents 5,What are complications of malaria?
18,General,Chatbot Supported Intents 6,What is blackwater fever?
18,General,Chatbot Supported Intents 7,How is malaria diagnosed?
18,General,Chatbot Supported Intents 8,Explain chloroquine mechanism of action
18,General,Chatbot Supported Intents 9,How is malaria treated?
18,General,Chatbot Supported Intents 10,How is malaria managed in pregnancy?
18,General,Chatbot Supported Intents 11,How can malaria be prevented?
19,Source,Title,Lesson 1: Introduction to Malaria
19,Source,Platform,WikiEducator
19,Source,Last Modified,2008-02-24
19,Source,Access Count,103280
19,Source,License,Creative Commons Attribution Share-Alike
19,Source,Document Type,educational course material
19,Source,Total Pages,26
19,General,Learning Objectives 1,Outline the public health importance of malaria
19,General,Learning Objectives 2,List characteristics that differentiate malaria vectors from other mosquitoes
19,General,Learning Objectives 3,List Plasmodium species causing malaria in humans
19,General,Learning Objectives 4,Describe the malaria parasite life cycle
19,General,Learning Objectives 5,Differentiate the clinical course of malaria
19,Disease Definition,Name,Malaria
19,Disease Definition,Definition,A febrile disease caused by blood parasites of the genus Plasmodium transmitted by the bite of an infected female Anopheles mosquito
19,Disease Definition,Disease Type,vector-borne parasitic disease
19,Public Health Importance,Global Distribution,predominantly sub-Saharan Africa
19,Public Health Importance,Global Risk Population,≈20% of world population
19,Public Health Importance,Annual Global Cases,300–400 million
19,Public Health Importance,High Risk Groups 1,children under 5 years
19,Public Health Importance,High Risk Groups 2,pregnant women
19,Public Health Importance > Regional Burden,Africa Share,≈90% of global illness
19,Public Health Importance > Regional Burden,Child Fever Cases,≈95% in African health facilities
19,Public Health Importance,Epidemic Behavior 1,epidemics in highland areas
19,Public Health Importance,Epidemic Behavior 2,spread to previously malaria-free regions
19,Public Health Impact,Health Effects 1,premature death
19,Public Health Impact,Health Effects 2,chronic illness
19,Public Health Impact,Health Effects 3,pregnancy complications
19,Public Health Impact,Health Effects 4,impaired child development
19,Public Health Impact > Economic Impact,Household Costs 1,treatment costs
19,Public Health Impact > Economic Impact,Household Costs 2,transport to health facilities
19,Public Health Impact > Economic Impact,Household Costs 3,lost work days
19,Public Health Impact > Economic Impact,Household Costs 4,school absenteeism
19,Public Health Impact > Economic Impact,Household Costs 5,burial costs
19,Public Health Impact > Economic Impact,Government Costs 1,health facility maintenance
19,Public Health Impact > Economic Impact,Government Costs 2,drug procurement
19,Public Health Impact > Economic Impact,Government Costs 3,vector control interventions
19,Public Health Impact > Economic Impact,Government Costs 4,lost productivity
19,Public Health Impact > Economic Impact,Macro Economic Effect,≈1% annual reduction in economic growth in endemic regions
19,Malaria Vectors,Vector Type,female Anopheles mosquito
19,Malaria Vectors,Important Species 1,Anopheles gambiae sensu lato
19,Malaria Vectors,Important Species 2,Anopheles funestus
19,Malaria Vectors,Vector Distribution,varies by region
19,Malaria Vectors,Vector Preference,human blood (anthropophilic)
19,Malaria Vectors,Biting Time,dusk to dawn
19,Mosquito Biology,Life Stages 1,egg
19,Mosquito Biology,Life Stages 2,larva
19,Mosquito Biology,Life Stages 3,pupa
19,Mosquito Biology,Life Stages 4,adult
19,Mosquito Biology,Aquatic Stages 1,egg
19,Mosquito Biology,Aquatic Stages 2,larva
19,Mosquito Biology,Aquatic Stages 3,pupa
19,Mosquito Biology > Adult Behavior > Feeding,Female,blood meal required for egg development
19,Mosquito Biology > Adult Behavior > Feeding,Male,plant juices
19,Mosquito Biology > Adult Behavior,Resting 1,indoor
19,Mosquito Biology > Adult Behavior,Resting 2,outdoor
19,Mosquito Biology > Development Time,31C,7–14 days
19,Mosquito Biology > Development Time,20C,≈20 days
19,Vector Identification,Adult Mosquito Features 1,long segmented antennae
19,Vector Identification,Adult Mosquito Features 2,long proboscis
19,Vector Identification,Adult Mosquito Features 3,body and wings covered with scales
19,Vector Identification,Adult Mosquito Features 4,distinct wing vein pattern
19,Vector Identification > Anopheline Vs Culicine > Female,Anopheline,palps as long as proboscis
19,Vector Identification > Anopheline Vs Culicine > Female,Culicine,palps shorter than proboscis
19,Vector Identification > Anopheline Vs Culicine > Male,Anopheline,"palps longer than proboscis, club-shaped"
19,Vector Identification > Anopheline Vs Culicine > Male,Culicine,"palps longer than proboscis, tapered"
19,Vector Identification > Anopheline Vs Culicine > Eggs,Anopheline,floats
19,Vector Identification > Anopheline Vs Culicine > Eggs,Culex,rafts
19,Vector Identification > Anopheline Vs Culicine > Eggs,Aedes,single floating eggs
19,Vector Identification > Anopheline Vs Culicine > Larvae,Anopheline,rests parallel to water surface
19,Vector Identification > Anopheline Vs Culicine > Larvae,Culicine,rests at an angle with siphon
19,Vector Identification > Anopheline Vs Culicine > Adult Resting,Anopheline,rests at an angle
19,Vector Identification > Anopheline Vs Culicine > Adult Resting,Culicine,rests parallel to surface
19,Plasmodium Species > Human Species 1,Name,Plasmodium vivax
19,Plasmodium Species > Human Species 1,Cycle Hours,48
19,Plasmodium Species > Human Species 1,Features 1,most common globally
19,Plasmodium Species > Human Species 1,Features 2,relapses due to liver stages
19,Plasmodium Species > Human Species 2,Name,Plasmodium ovale
19,Plasmodium Species > Human Species 2,Cycle Hours,48
19,Plasmodium Species > Human Species 2,Features 1,rare (<5%)
19,Plasmodium Species > Human Species 2,Features 2,relapses
19,Plasmodium Species > Human Species 2,Features 3,chronic course
19,Plasmodium Species > Human Species 3,Name,Plasmodium malariae
19,Plasmodium Species > Human Species 3,Cycle Hours,72
19,Plasmodium Species > Human Species 3,Features 1,quartan fever
19,Plasmodium Species > Human Species 3,Features 2,chronic infection
19,Plasmodium Species > Human Species 4,Name,Plasmodium falciparum
19,Plasmodium Species > Human Species 4,Cycle Hours,48
19,Plasmodium Species > Human Species 4,Features 1,most common in Africa
19,Plasmodium Species > Human Species 4,Features 2,causes severe and cerebral malaria
19,Plasmodium Species > Human Species 4,Features 3,high mortality
19,Mode Of Transmission,Primary,bite of infected female Anopheles mosquito
19,Mode Of Transmission > Sporogonic Cycle,Location,mosquito
19,Mode Of Transmission > Sporogonic Cycle,Duration Days,10–14
